episode,reward,profit_pct
1,-90.65337271770913,0.042591719546227855
2,-90.64120701405011,0.05600602693719797
3,-90.64856527022376,0.04789257021151676
4,-90.66977296831911,0.02450826057522856
5,-90.68609544043395,0.006510562746501661
6,-90.66162314172384,0.03349452903909982
7,-90.69090275205143,0.0012098618936068459
8,-90.6741981008839,0.01962896299132604
9,-90.64956768976268,0.04678726926005708
10,-90.68269304038867,0.010262161614403261
11,-90.68958244716748,0.002665673744667719
12,-90.66560516998119,0.02910381292593752
13,-90.67283731353436,0.02112941214841746
14,-90.68862686080843,0.0037193348824200653
15,-90.65840222946845,0.03704601346482191
16,-90.67432285285487,0.01949140734037807
17,-90.66450032551307,0.03032205099337663
18,-90.64822023080421,0.04827302209211633
19,-90.66131670257856,0.033832418980117886
20,-90.67729225646504,0.016217244668729116
21,-90.65342200961818,0.04253736865635159
22,-90.63958100547512,0.05779891779307383
23,-90.6291864741508,0.0692602719635492
24,-90.6764625688575,0.01713208567735985
25,-90.70129836014401,-0.010252679557221742
26,-90.67170490420123,0.02237804414804907
27,-90.70298104675986,-0.012108065496216912
28,-90.67781691966745,0.015638733661781506
29,-90.65456650241302,0.04127541303200508
30,-90.6732983491294,0.02062105904666358
31,-90.62811474508929,0.07044199588797805
32,-90.67642051045472,0.017178460663895403
33,-90.69599986469137,-0.004410383155470281
34,-90.65958468624414,0.035742197499042304
35,-90.68726507506194,0.005220884904991581
36,-90.65529643972806,0.04047055999637405
37,-90.61782121687776,0.0817919806842971
38,-90.63581397982001,0.061952564923053274
39,-90.6796552127917,0.01361177083791267
40,-90.65650768730656,0.0391349983388542
41,-90.66791456577829,0.02655739670722973
42,-90.62389471581133,0.07509513980138308
43,-90.6587091620304,0.036707579466295534
44,-90.66654308152489,0.028069640624422992
45,-90.57927813690216,0.12429085597170696
46,-90.674585031905,0.019202320044742278
47,-90.66634242542916,0.028290890674855164
48,-90.66898229933574,0.025380078357807215
49,-90.63627143426282,0.06144816051818681
50,-90.635127879011,0.06270908237663841
51,-90.66230545688829,0.032742185762492965
52,-90.6411357841212,0.056084567413678614
53,-90.6463546020145,0.0503301261252366
54,-90.65267885420572,0.04335679640350534
55,-90.64080731707286,0.056446746049419676
56,-90.64280205209651,0.05424728521089346
57,-90.65267189340565,0.04336447161195653
58,-90.62226485537693,0.0768922778449082
59,-90.65047790038355,0.04578364091258609
60,-90.63085880334583,0.06741630645938904
61,-90.65961344137966,0.03571049113517992
62,-90.63108117509603,0.06717111200983329
63,-90.64063907110884,0.05663225961623285
64,-90.6255196992908,0.07330337924978203
65,-90.60968843154727,0.09075945888582153
66,-90.61616913993825,0.0836136153814511
67,-90.57228389542006,0.13200293805399527
68,-90.54986045235567,0.15672776831952445
69,-90.60386934084447,0.09717578083572208
70,-90.62762237072623,0.07098490415223581
71,-90.65037402743347,0.04589817466426473
72,-90.63458066455397,0.06331245914304998
73,-90.64030668755788,0.05699875671738841
74,-90.65926026079775,0.036099919730764436
75,-90.60301041256159,0.09812286358049638
76,-90.63391895288129,0.06404208432794474
77,-90.63853711000048,0.05894995148362543
78,-90.64326755958224,0.053734001254519555
79,-90.6828045556147,0.010139201236369562
80,-90.62572613605835,0.0730757552393418
81,-90.6357808631301,0.061989080481093375
82,-90.62370493565265,0.07530439768374833
83,-90.62288111736697,0.07621276698389343
84,-90.6279822608643,0.07058807737803188
85,-90.6399446396003,0.05739796277480377
86,-90.64691650088501,0.04971055783855895
87,-90.62742653531959,0.07120083875138367
88,-90.6320567805347,0.06609537717249189
89,-90.64880762815203,0.04762533834075296
90,-90.63470516950366,0.0631751758659531
91,-90.64501934822891,0.05180242112986453
92,-90.64129388530218,0.055910239820312284
93,-90.65074080453117,0.04549375410049956
94,-90.61672103994765,0.08300507216994701
95,-90.64475823177182,0.052090336775218515
96,-90.66385991575473,0.031028187982701103
97,-90.63257060843252,0.06552881353093866
98,-90.6377395853453,0.05982932855677366
99,-90.64731894400434,0.049266810739260626
100,-90.6461970995685,0.05050379353362769
101,-90.63370567023257,0.06427725683348146
102,-90.65971049353955,0.035603478212469335
103,-90.64447614010771,0.052401380377842935
104,-90.63002348438955,0.06833735677947382
105,-90.6208601752043,0.07844112468098864
106,-90.62731776199546,0.07132077581765614
107,-90.61157649961218,0.08867761256536835
108,-90.6500884043825,0.046213112090932255
109,-90.65640652960731,0.03924653816511386
110,-90.63667903322094,0.060998728420439734
111,-90.64780842940685,0.04872708793847371
112,-90.60956936914819,0.09089074102656626
113,-90.62745587189181,0.07116849127617383
114,-90.61211783729212,0.0880807157278176
115,-90.62284880780537,0.07624839257557081
116,-90.64117214892879,0.05604447037358491
117,-90.66838407775907,0.026039697262088483
118,-90.6350852945102,0.0627560374562158
119,-90.63691104974653,0.06074289932238296
