episode,reward,profit_pct
1,-89.86168536542058,0.9155323893831964
2,-89.97601779700695,0.7894656673058504
3,-89.95581755023622,0.811739127777313
4,-90.26310139880599,0.4729177889935161
5,-89.84134179556801,0.9379638826269073
6,-89.91792655577406,0.8535189920014193
7,-89.68908708821617,1.1058449607284337
8,-89.88305018443397,0.8919748330238894
9,-89.79003231627823,0.9945394122103216
10,-90.14393189280852,0.6043180293647756
11,-89.89563065202056,0.8781031932027743
12,-89.47299663500512,1.3441134443995881
13,-90.21163459708207,0.5296667874982856
14,-90.07484497130089,0.6804955549542855
15,-90.179483799642,0.565117320555307
16,-90.50385151583284,0.2074587440647215
17,-89.7467508979343,1.042262936163817
18,-89.63609067386143,1.1642805607314712
19,-89.88353173782046,0.8914438563263973
20,-90.11228287014626,0.6392152889491121
21,-90.1070330357544,0.6450039300551629
22,-89.84274496934007,0.936416696797876
23,-90.25451906776401,0.48238095117099
24,-90.20029249979649,0.5421729592505382
25,-90.26761767032602,0.467937998582015
26,-89.91882454634266,0.8525288378879694
27,-89.68069515689832,1.1150981818701375
28,-89.89524712249481,0.8785260855479661
29,-89.87908340988973,0.8963487298882519
30,-90.05487188242932,0.7025185436099074
31,-90.05159487027994,0.7061318856349827
32,-89.76550417662764,1.02158495057156
33,-90.21128135736154,0.5300562813020369
34,-90.16235770745051,0.5840011164705325
35,-89.94646841182485,0.822047797132211
36,-89.83537688225414,0.9445409934127088
37,-90.25536053683072,0.4814531195356453
38,-90.38257220899362,0.34118532065273993
39,-90.08190311818527,0.6727130086608615
40,-90.09291038687228,0.6605760300001388
41,-89.80235128698928,0.9809561074965336
42,-90.47196146216321,0.24262177241304345
43,-89.76510847425847,1.022021265096708
44,-89.71684716318987,1.0752357835422397
45,-89.63772349316535,1.1624801601404973
46,-89.70368806986193,1.0897454352512672
47,-90.0615943569202,0.6951061208042697
48,-90.12721482100595,0.6227508258656347
49,-89.59021900994018,1.2148601751640964
50,-89.64839276455098,1.1507158684879
51,-90.12095108679169,0.6296574264635272
52,-90.35692281567734,0.36946719040565607
53,-89.65527038909156,1.1431323721038702
54,-89.95054031107054,0.8175579862936941
55,-89.88669704617975,0.887953682596319
56,-90.28994592474878,0.4433181264623307
57,-90.18553026841427,0.558450284022521
58,-89.72583828732688,1.065321872572128
59,-89.7437791367257,1.045539698401495
60,-89.84629664523442,0.9325005014395528
61,-89.87393555091504,0.902024929525169
62,-89.69288109664596,1.1016615614982894
63,-90.2205462600045,0.5198404930926038
64,-89.84919096648446,0.9293091270625066
65,-90.57248633177463,0.1317797250312763
66,-90.4022008432516,0.31954213905130907
67,-89.95881221218987,0.8084371144203703
68,-89.74563617256545,1.043492069239373
69,-90.19208185492887,0.5512262879538642
70,-89.51220395763208,1.300882153186535
71,-90.03610294514537,0.7232137948822772
72,-89.76936172306222,1.017331492235033
73,-89.86626412981659,0.9104836922588723
74,-90.23118927817222,0.5081051491066007
75,-89.63400682804868,1.1665782780744844
76,-90.28975805005253,0.4435252833187752
77,-89.4140460427951,1.4091143179165546
78,-90.35492833640302,0.3716663692464307
79,-90.36782448159079,0.35744665285716276
80,-89.7363931222296,1.0536837623719586
81,-89.61607041036672,1.1863555656874822
82,-90.38381693661147,0.33981284279599105
83,-90.05699035375929,0.7001826470259099
84,-89.5309126548852,1.280253324565334
85,-89.7106623945081,1.0820553141312104
86,-90.11352154760367,0.6378494821994892
87,-90.62520876085864,0.0736462302533522
88,-89.91390387744505,0.8579545302286199
89,-90.26336156143255,0.472630925073266
90,-89.73771206862146,1.0522294484392485
91,-89.9011272229462,0.8720424922306215
92,-89.83463481595635,0.9453592202660108
93,-89.9176689139849,0.8538030763629764
94,-89.8336545498035,0.9464400941609932
95,-89.61662536193967,1.1857436577209806
96,-90.27871224442849,0.4557047540813907
97,-89.36386517884787,1.464445398879863
98,-89.9896941227817,0.7743856979869382
99,-90.00635080774282,0.7560194860154954
100,-89.57825764869106,1.228049167852672
101,-89.75069638647146,1.0379125099551472
102,-89.79660302849207,0.9872943275128068
103,-90.30407931251251,0.42773418547111686
104,-90.10908118716853,0.6427455705370444
105,-89.5352183643129,1.2755057068838695
106,-89.7929828817125,0.9912860211347099
107,-90.21565227429792,0.5252367636639239
108,-89.87715118019013,0.8984792702883468
109,-89.83848157871263,0.9411176523699525
110,-89.42488297579266,1.3971651570230474
111,-90.0527541506409,0.7048536247509114
112,-89.93857287925198,0.8307536725929576
113,-89.54569414854681,1.2639547605667076
114,-89.53250111730844,1.2785018333387506
115,-90.14980300265259,0.5978443493885004
116,-90.10793522014698,0.6440091516925708
117,-89.96185732772973,0.8050794692698864
118,-89.80582392134437,0.9771270659546885
119,-90.30220746607847,0.42979814528462157
120,-89.9063127546762,0.8663247533672402
121,-90.4084596535667,0.3126409677075069
122,-89.94648982650858,0.8220241845933877
123,-89.8968135305288,0.8767989122207014
124,-90.531860587671,0.17657501469700562
125,-90.19714375654577,0.5456448677438203
126,-89.87943080928221,0.8959656758234591
127,-89.7563803821911,1.031645148203702
128,-89.62429117116324,1.1772910828262324
129,-89.46154051227853,1.356745344375954
130,-90.36392549453801,0.36174580499052356
131,-90.0340463615285,0.7254814520261076
132,-90.03281358829348,0.7268407485847841
133,-89.86265788116432,0.9144600613457343
134,-89.7338327770888,1.0565068836404383
135,-90.14069256804468,0.607889816031527
136,-89.75040108426273,1.0382381199414146
137,-90.4525627453746,0.2640114394052576
138,-90.05145354159373,0.7062877193206208
139,-90.21429062831879,0.5267381595743932
140,-89.43059004089407,1.3908723582079128
141,-89.7253620205079,1.065847020125363
142,-89.97525511498688,0.7903066257367218
143,-90.16250029797239,0.5838438914431489
144,-89.87274417727046,0.9033385775256065
145,-90.40289359571034,0.3187782872686411
146,-89.49553465325022,1.3192622797488354
147,-89.63057595419433,1.1703612731064033
148,-90.00091973561857,0.7620079658420131
149,-89.75666332137743,1.0313331700950268
150,-89.8996191804025,0.8737053098371087
151,-89.51182922908123,1.3012953412855954
152,-89.8268917787897,0.953896949246137
153,-89.1343568028625,1.7175089281717226
154,-89.62109739374473,1.1808126474830059
155,-89.68090068662246,1.1148715579957809
156,-89.43803518036025,1.3826631010891381
157,-89.67927366402984,1.1166655669410162
158,-89.86238392292054,0.9147621367700042
159,-90.090625737513,0.6630951599777178
160,-89.60565439738184,1.1978406062476867
161,-89.35236682744102,1.477123861596407
162,-89.65505610770218,1.1433686458538959
163,-90.25312911314745,0.4839135611217558
164,-89.68947285906128,1.1054195970302687
165,-89.69018789622345,1.1046311733962777
166,-89.49751169913245,1.3170823235429452
167,-89.72639321031846,1.0647099961204098
168,-89.84748077861217,0.9311948367968708
169,-89.59989232961262,1.204194052824283
170,-90.08349074497576,0.6709624388305923
171,-89.54460299124969,1.2651579067065577
172,-90.07941977952295,0.675451220038216
173,-89.64396957132728,1.1555930276901145
174,-89.40490226444257,1.4191965504756594
175,-89.97030497105484,0.7957648182256185
176,-89.86877940404848,0.9077102676658655
177,-89.45178716416578,1.3674997087220662
178,-89.29351039321719,1.542020913402278
179,-90.3807019218158,0.3432475611787366
180,-89.60938910458668,1.1937225945103143
181,-90.21046046725758,0.5309614218921558
182,-89.1803747772913,1.666767986932343
183,-89.71873658442954,1.0731524451665777
184,-89.79268139157905,0.991618454131489
185,-89.36599323483082,1.462098933940314
186,-89.90091349091847,0.8722781602363329
187,-89.72291366349526,1.068546659578304
188,-89.65841454590449,1.1396655207686501
189,-90.17612908552152,0.5688163393446999
190,-89.33315940786727,1.4983025979499136
191,-89.57755250857498,1.2288266786762132
192,-89.51753641876928,1.2950024050971365
193,-89.11458669587462,1.7393081022861623
194,-89.19366745214164,1.6521110438168438
195,-89.6413835162516,1.1584444975834485
196,-89.4630716236162,1.3550570903539645
197,-89.33550917861108,1.4957116629790153
198,-89.65504073177516,1.1433855998597815
199,-89.69028000985375,1.1045296058596459
200,-89.64444042804993,1.1550738454880871
201,-89.93707314216824,0.8324073323244915
202,-89.10896287183046,1.7455091167572951
203,-89.29100812458763,1.5447799975878247
204,-89.26774809120649,1.5704272800175556
205,-89.60177843366243,1.2021143720918805
206,-89.54954373302195,1.2597100813501108
207,-89.04692519381925,1.8139139132236068
208,-89.73602216064351,1.0540927968911014
209,-89.69364094033635,1.100823732703695
210,-90.02348763924657,0.7371238485791838
211,-89.7617848946195,1.0256859539766452
212,-89.07167680779786,1.7866219646739439
213,-89.70033995140925,1.0934371814391228
214,-89.61891381062335,1.183220338482618
215,-89.30585828801242,1.528405716036205
216,-88.9464813415624,1.9246666281894669
217,-89.37714607015197,1.4498014486923283
218,-89.55451478566468,1.2542288342249814
219,-89.146958648648,1.7036137160411098
220,-89.87704505069333,0.8985962921830739
221,-89.71611027870013,1.0760482967625429
222,-89.47437002726073,1.3425990966560024
223,-89.98538993386676,0.7791316391007589
224,-89.37212254113372,1.4553405580054228
225,-89.37563228242729,1.4514706011254805
226,-89.49987323136108,1.31447841996973
227,-89.465488541819,1.3523921163730042
228,-89.55420372629509,1.254571818578149
229,-89.23353042875327,1.608156806826111
230,-89.5490951998359,1.2602046488820147
231,-89.59559009611476,1.2089378378305393
232,-89.06834856832414,1.790291791641881
233,-89.15918673767654,1.6901306204775017
234,-89.23951202695196,1.6015612987342602
235,-89.03792707672808,1.8238355348563453
236,-89.60959620222589,1.1934942418009415
237,-89.626798206334,1.1745267428945978
238,-89.34050059642033,1.4902079605474081
239,-89.7124790866517,1.0800521692633474
240,-89.36358393476762,1.4647555079085004
241,-89.55296582159818,1.255936773256591
242,-88.82909595157265,2.054099643218082
243,-89.29134475655447,1.544408816042817
244,-89.1982053002645,1.647107462329079
245,-89.43531538430997,1.3856620382062839
246,-89.15251492473547,1.6974871821820485
247,-89.53347453825293,1.2774285071969402
248,-89.7095346518701,1.0832988004784356
249,-89.7928383659159,0.9914453690337457
250,-89.18068425748592,1.6664267438297715
251,-89.29853150968256,1.5364844642497908
252,-88.75878323101696,2.1316287753969902
253,-89.24833702996754,1.5918305584092143
254,-89.3400706368796,1.4906820481634444
255,-89.3964401762712,1.428527128885466
256,-89.37860506978359,1.4481927074233631
257,-89.29990304281007,1.5349721664423748
258,-89.31186104698769,1.521786875371932
259,-89.0371893556371,1.82464897054085
260,-89.01377021053868,1.8504716948146638
261,-89.66787465625379,1.1292344900831386
262,-89.26743683453664,1.5707704819205242
263,-89.24608616779018,1.5943124335220473
264,-89.03213306075223,1.830224208582632
265,-89.35386234839577,1.4754748507081512
266,-89.01917228282487,1.8445151911691497
267,-89.63888512125753,1.161199310570365
268,-89.42294911352207,1.3992974975498995
