episode,reward,profit_pct
1,-90.10197644163814,0.6505794980393675
2,-89.83618185763537,0.9436534009224972
3,-89.83535920568079,0.9445604841873783
4,-90.00603009484738,0.7563731146657102
5,-89.93583416551006,0.8337734689828415
6,-89.91053866368063,0.8616651262728559
7,-90.03558333058395,0.7237867390905898
8,-89.62319258086116,1.178502424843254
9,-89.86640715843814,0.9103259841682498
10,-89.87874665311713,0.896720049048292
11,-90.01940397840922,0.741626628137839
12,-90.40382320433393,0.3177532700415278
13,-89.92802740487463,0.842381461568077
14,-89.38572658904616,1.4403402846489692
15,-90.34236979526628,0.38551383223848085
16,-90.11976015603516,0.6309705861209954
17,-90.25762706509752,0.47895397047422017
18,-89.4404955798346,1.379950183219462
19,-90.04490701623088,0.7135061347958787
20,-89.59829063533832,1.2059601339276729
21,-89.83133583645895,0.9489967842158451
22,-89.72791784733478,1.0630288808993396
23,-90.51300299979962,0.19736801504033752
24,-90.13443428583714,0.6147904050664466
25,-89.51784359921126,1.2946636977779027
26,-90.00730466871767,0.754967727343493
27,-90.23028647350576,0.5091006114036728
28,-89.791658406247,0.9927464316070025
29,-89.82598188718376,0.9549002258371915
30,-90.14608832830082,0.6019402722391944
31,-90.42926379219544,0.28970163609199856
32,-90.27338250355092,0.46158150272250353
33,-89.76871644372933,1.0180429985783157
34,-89.76025191242242,1.0273762708701921
35,-90.56075735342371,0.14471248464724973
36,-89.93228980552063,0.8376815975823318
37,-90.3063562390474,0.4252235709352255
38,-90.20244298794093,0.5398017598675579
39,-90.01921228655308,0.7418379939211075
40,-90.04231619235314,0.7163628629282299
41,-90.24837848281716,0.4891517633119257
42,-90.15703368822568,0.5898715562280068
43,-90.53034781640278,0.17824304635160143
44,-90.38709850209676,0.3361944801120515
45,-90.2534695525077,0.48353818141876154
46,-90.18695510223645,0.5568792151055487
47,-90.08545867956178,0.6687925290413771
48,-90.06927666061574,0.6866353585588784
49,-89.94222021335491,0.8267320013287832
50,-89.75741016197452,1.0305096789413402
51,-89.51326301354739,1.2997144030924417
52,-89.24812769453882,1.5920613785793576
53,-89.01555280737172,1.8485061445643018
54,-88.83788434086428,2.044409274396544
55,-88.7405202850966,2.1517661038496994
56,-88.6488924589973,2.2527979766712574
57,-88.60302470201795,2.3033732831805036
58,-88.60615252736913,2.299924439455369
59,-88.60235185711613,2.304115184232192
60,-88.60454570495432,2.301696175016205
61,-88.59457123086426,2.3126943601814016
62,-88.60926752994568,2.296489734545821
63,-88.59944914383637,2.307315811938912
64,-88.6108500457462,2.294744800262247
65,-88.64676278833394,2.255146222010807
66,-88.6397088711666,2.26292410447825
67,-88.65744755534955,2.2433648443638274
68,-88.71345170054362,2.1816128208181307
69,-88.72242185686486,2.171722029655466
70,-88.77823267415599,2.1101831758523724
71,-88.83072421542482,2.0523042656190085
72,-88.84808274579589,2.03316417567603
73,-88.8833124587691,1.9943187284775805
74,-88.91052153168047,1.9643171043967365
75,-88.91401860870917,1.960461111554255
76,-88.92515914317502,1.9481771896362892
77,-88.92835346683894,1.9446550226712649
78,-88.92626349311247,1.946959496854732
79,-88.92917369031342,1.9437506171289154
80,-88.91670126982197,1.9575031206479008
81,-88.92573791447116,1.9475390172548974
82,-88.91805829537218,1.9560068193752433
83,-88.91221813161837,1.9624463771684226
84,-88.91686003555128,1.957328060301549
85,-88.88901391175659,1.9880321177649312
86,-88.86796783178355,2.011238221911973
87,-88.79782709339888,2.088577720858624
88,-88.73866752238051,2.1538090213243493
89,-88.74245461795961,2.149633244432136
90,-88.67875918214789,2.2198659395008704
91,-88.66755979039459,2.2322147594114106
92,-88.64797000677925,2.253815103008801
93,-88.61939205789307,2.2853260950325764
94,-88.623978285111,2.2802691691538644
95,-88.62905478589802,2.2746716514157663
96,-88.65609457050819,2.244856690217221
97,-88.638703379377,2.2640327929949775
98,-88.62152753194009,2.2829714506901575
99,-88.65406872114805,2.2470904587526737
100,-88.60972564457632,2.295984602196109
101,-88.57946072358375,2.329355705482571
102,-88.5728835652202,2.3366078979180287
103,-88.55294623122542,2.3585914620634476
104,-88.56146916829341,2.349193789646882
105,-88.53358667244761,2.379937952137336
106,-88.49596081630585,2.4214254660765304
107,-88.48386526954687,2.434762416148213
108,-88.49053775775018,2.4274051098772063
109,-88.47024728870468,2.4497780524140222
110,-88.47792060857827,2.441317196028024
111,-88.493465372558,2.424177024921698
112,-88.5224171260119,2.3922538636132145
113,-88.51910633967566,2.3959044461742485
114,-88.51245797558386,2.4032351524017006
115,-88.52264416635272,2.3920035214211754
116,-88.51881833929022,2.3962220049285503
117,-88.5325863946869,2.3810408914932726
118,-88.53373889852551,2.379770102626981
119,-88.50828330577556,2.4078382814629817
120,-88.51535368547864,2.4000422468589835
121,-88.53442953325755,2.3790085859198324
122,-88.53625938875263,2.3769909267050777
123,-88.56276197574374,2.3477682973760254
124,-88.5887444974887,2.3191191091951837
125,-88.56007668223349,2.350729190850919
126,-88.53957119055009,2.37333922446293
127,-88.49760195234549,2.419615895177614
128,-88.50025645582062,2.416688951814217
129,-88.47235722961877,2.447451561748833
130,-88.44680780843312,2.47562319892261
131,-88.45056667210412,2.4714785514664017
132,-88.44077680160413,2.482273186605094
133,-88.43406559895334,2.4896731807068533
134,-88.42970832328885,2.494477657027257
135,-88.4257068605916,2.498889802196887
136,-88.42687694391128,2.497599629613108
137,-88.42433005936253,2.5004079087873996
138,-88.42099680710481,2.5040832630167977
139,-88.40385885085124,2.5229801406394747
140,-88.41633632027009,2.5092220700060963
141,-88.42336044898643,2.5014770332704006
142,-88.426246168653,2.4982951432838774
143,-88.41068360641214,2.5154549393417884
144,-88.4107177684405,2.515417271158958
145,-88.41670820555353,2.5088120169876533
146,-88.4201028293669,2.5050689924503726
147,-88.42252299853743,2.5024004338448305
148,-88.40927848166157,2.5170042763842733
149,-88.41920080195806,2.5060635977174583
150,-88.40848426427922,2.5178800067489897
151,-88.40681067855711,2.5197253577414607
152,-88.42389846968761,2.500883793843322
153,-88.41702336421056,2.508464512624564
154,-88.4097299215632,2.516506503811589
155,-88.41521960442192,2.510453397849974
156,-88.40492964307084,2.5217994497079523
157,-88.40097172258224,2.526163583797662
158,-88.40495736504039,2.5217688825471085
159,-88.41368470114662,2.5121458329878976
160,-88.38284193863551,2.546154083452192
161,-88.39926648895498,2.5280438308174844
162,-88.38902339552502,2.5393382045549444
163,-88.38692561072824,2.5416512914829794
164,-88.39316657362578,2.534769799292346
165,-88.38766589817533,2.540835026049361
166,-88.38538497230486,2.543350050384938
167,-88.40473788399295,2.522010889612139
168,-88.39259614584232,2.5353987718405806
169,-88.37836300635408,2.551092702383792
170,-88.39930025112106,2.5280066035360726
171,-88.39332648001687,2.5345934812145523
172,-88.39886346338831,2.5284882201425654
173,-88.37771678072407,2.5518052521456553
174,-88.38727964334298,2.5412609234078087
175,-88.38054002903873,2.548692245138785
176,-88.37268378997433,2.557354794276975
177,-88.38601326444527,2.542657274682114
178,-88.3750067669246,2.554793403029384
179,-88.415953387652,2.5096443041811685
180,-88.41748955750901,2.507950472468365
181,-88.41275979969247,2.5131656599342174
182,-88.36674952385683,2.5638981124499938
183,-88.37756107906576,2.551976933945952
184,-88.38353887527029,2.5453856180586256
185,-88.37590564566158,2.553802269592016
186,-88.39338626742337,2.5345275576419444
187,-88.39816447617231,2.529258946574891
188,-88.45200735849235,2.4698900029855584
189,-88.43011129545444,2.49403332658397
190,-88.416762681718,2.5087519497662267
191,-88.40066570326644,2.5265010108207595
192,-88.43469385042512,2.4889804498465744
193,-88.38199418048698,2.547088849637246
194,-88.42373276833187,2.5010665016408264
195,-88.40778368959907,2.518652483571785
196,-88.41007888861866,2.5161217211897027
197,-88.37154248136869,2.55861323890893
198,-88.4092433622833,2.517043000172777
199,-88.4003003060519,2.5269039098797066
200,-88.3475535715059,2.585064204664239
201,-88.39321769194041,2.5347134345472417
202,-88.3672039845732,2.563397009027045
203,-88.34969456208796,2.5827034776077595
204,-88.3957788121413,2.5318894586718748
205,-88.40879684338299,2.5175353466865764
206,-88.38574720175635,2.5429506442064214
207,-88.402248583121,2.5247556751190925
208,-88.38949507639002,2.538818113626342
209,-88.41541487024416,2.510238091293417
210,-88.38869768517935,2.5396973435591086
211,-88.41472953198584,2.5109937679333707
212,-88.4561825692165,2.465286277492534
213,-88.43351508736976,2.490280192994122
214,-88.45298829708653,2.468808387634489
215,-88.4512166553972,2.4707618583809032
216,-88.4381740838809,2.485143029284952
217,-88.44417353360403,2.478527837511545
218,-88.42203071887879,2.5029432376848963
219,-88.41589170529967,2.5097123171838147
220,-88.43721797915181,2.4861972619946644
221,-88.41620329755011,2.509368745258561
222,-88.46078231423245,2.4602144464424267
223,-88.43070423867542,2.493379527769353
224,-88.44465264549531,2.4779995528874674
225,-88.44570174572644,2.476842780260172
226,-88.46097092554392,2.4600064773696593
227,-88.4757810047193,2.4436763940377424
228,-88.49251482947543,2.4252251251759924
229,-88.49784303961775,2.4193500643742247
230,-88.49068780996674,2.427239657338313
231,-88.51301039973609,2.4026260312529217
232,-88.52610355195586,2.388189088391612
233,-88.49077962012669,2.4271384244181835
234,-88.51542223198012,2.3999666652184266
235,-88.5251620450326,2.389227225077624
236,-88.49418490113791,2.4233836489018614
237,-88.50517818085976,2.411262094936959
238,-88.4971167344639,2.420150912468673
239,-88.49975898736386,2.417237476994829
240,-88.53694156823823,2.3762387330324026
241,-88.64062882215538,2.2619097360788336
